transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id,simulation_segment
txn_cce7ddd59ef8,2026-08-17T21:17:16.800000+00:00,22.07,SGD,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_aee423301087,sess_d21511edf307,203.0.113.108,IN,IN,digital_goods,wallet,approved,0.2447,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_f5ceb38b8b1e,2026-08-17T22:26:40.200000+00:00,16.8,INR,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_d21511edf307,203.0.113.109,SG,SG,financial_services,wallet,approved,0.2152,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_778aba86788a,2026-08-17T22:51:58.800000+00:00,81.76,EUR,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_570f27ab0fd5,203.0.113.110,US,US,financial_services,wallet,approved,0.3564,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_96592bdc7957,2026-08-18T00:55:15+00:00,61.89,INR,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_570f27ab0fd5,203.0.113.111,AE,AE,retail,wallet,approved,0.302,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_4e9b4cc79368,2026-08-18T01:50:00.600000+00:00,49.8,GBP,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_16688b64d771,sess_570f27ab0fd5,203.0.113.112,DE,DE,electronics,wallet,approved,0.2611,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_f28a3b00a0e3,2026-08-18T02:39:48+00:00,44.43,EUR,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_f2b361b7b9b6,203.0.113.113,GB,GB,financial_services,wallet,approved,0.6527,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_31e79e91272c,2026-08-18T03:05:31.800000+00:00,12.84,GBP,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_f2b361b7b9b6,203.0.113.114,US,US,travel,wallet,approved,0.5207,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_54a86084f1e4,2026-08-18T04:08:43.200000+00:00,96.56,USD,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_f2b361b7b9b6,203.0.113.115,DE,DE,marketplace,wallet,approved,0.548,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_3d71e3613f23,2026-08-18T04:27:28.800000+00:00,64.66,GBP,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_f383db7be4d1,sess_cce7ddd59ef8,203.0.113.116,US,US,electronics,wallet,approved,0.5177,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_f2b030d12cf3,2026-08-18T05:11:34.800000+00:00,43.72,USD,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_cce7ddd59ef8,203.0.113.117,DE,DE,travel,wallet,approved,0.5013,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_9c4ff2478fdf,2026-08-18T05:42:25.800000+00:00,193.29,SGD,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_cce7ddd59ef8,203.0.113.118,IN,IN,retail,wallet,approved,0.2967,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_dd12877f7e08,2026-08-18T07:34:19.200000+00:00,49.83,INR,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_f5ceb38b8b1e,203.0.113.119,US,US,marketplace,wallet,approved,0.225,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_c036099c4ced,2026-08-17T12:08:13.800000+00:00,58.47,USD,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_cf415b13a63b,sess_c036099c4ced,203.0.113.105,SG,SG,digital_goods,bank_account,approved,0.3843,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_77968978b61e,2026-08-17T13:14:57.600000+00:00,25.73,SGD,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_c33663947c79,sess_c036099c4ced,203.0.113.106,AE,AE,travel,bank_account,approved,0.2402,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_2dc94eac1a0a,2026-08-17T14:15:54.600000+00:00,37.87,GBP,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_c33663947c79,sess_c036099c4ced,203.0.113.107,US,US,digital_goods,bank_account,approved,0.4725,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_108821d3e3c0,2026-08-17T14:21:00.600000+00:00,8.59,GBP,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_c33663947c79,sess_77968978b61e,203.0.113.108,IN,IN,gift_cards,bank_account,approved,0.4389,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_c18291c30714,2026-08-17T18:14:31.200000+00:00,36.72,USD,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_ec385e388d34,sess_77968978b61e,203.0.113.109,AE,AE,electronics,bank_account,approved,0.6038,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_8796914488c1,2026-08-17T18:41:36.600000+00:00,86.65,USD,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_c33663947c79,sess_77968978b61e,203.0.113.110,SG,SG,retail,bank_account,approved,0.2416,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_3d65d066badc,2026-08-17T19:06:07.800000+00:00,37.63,SGD,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_c33663947c79,sess_2dc94eac1a0a,203.0.113.111,US,US,travel,bank_account,approved,0.1683,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_534d76ad855f,2026-08-17T21:57:30.600000+00:00,66.22,USD,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_c33663947c79,sess_2dc94eac1a0a,203.0.113.112,AE,AE,electronics,bank_account,approved,0.2579,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_103cd25362a4,2026-08-17T22:19:34.800000+00:00,29.09,INR,merchant_portal,ach,payout,approved,cust_4cf43502b158,merch_92640e2cef62,dev_94a133d04b86,sess_2dc94eac1a0a,203.0.113.113,DE,IN,digital_goods,bank_account,approved,0.5383,1,cred_merchant_admin_ato_001__evaluation_baseline,credential_based_fraud,merchant_admin_takeover,scn_19c5f75386f6,stealth_fraud
txn_b1fc8e90ac59,2026-08-17T10:55:12+00:00,3.7,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_70607c2c81aa,sess_b1fc8e90ac59,203.0.113.106,GB,GB,gift_cards,wallet,approved,0.08,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_f99e038888a7,2026-08-17T10:59:07.200000+00:00,4.49,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_b1fc8e90ac59,203.0.113.107,US,US,financial_services,wallet,approved,0.3163,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_abb1c16fc7ce,2026-08-17T11:00:33.600000+00:00,3.06,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_b1fc8e90ac59,203.0.113.108,GB,AE,travel,wallet,approved,0.1157,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_697d1f3ebe80,2026-08-17T11:00:54+00:00,1.59,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_f99e038888a7,203.0.113.109,DE,DE,travel,wallet,approved,0.3372,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_6590ffeb6bb1,2026-08-17T11:06:45.600000+00:00,7.84,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_80d271f02afe,sess_f99e038888a7,203.0.113.110,DE,DE,gift_cards,wallet,approved,0.4953,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_f297ae605337,2026-08-17T11:12:52.200000+00:00,6.06,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_f99e038888a7,203.0.113.111,GB,GB,electronics,wallet,approved,0.3565,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_c463b0025eda,2026-08-17T11:17:13.200000+00:00,2.5,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_abb1c16fc7ce,203.0.113.112,SG,SG,travel,wallet,approved,0.5342,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_38cb38568ecc,2026-08-17T11:22:58.800000+00:00,4.28,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_abb1c16fc7ce,203.0.113.113,AE,AE,financial_services,wallet,approved,0.4274,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_449276f87af5,2026-08-17T11:29:18.600000+00:00,2.33,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_8326498fdebd,sess_abb1c16fc7ce,203.0.113.114,IN,IN,retail,wallet,approved,0.5704,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_dd69aa560d81,2026-08-17T11:30:13.200000+00:00,2.49,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_697d1f3ebe80,203.0.113.115,GB,GB,financial_services,wallet,approved,0.7009,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_d58ad95b1332,2026-08-17T11:32:06.600000+00:00,5.3,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_697d1f3ebe80,203.0.113.116,DE,DE,electronics,wallet,approved,0.5218,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_bbb878ced039,2026-08-17T11:33:55.800000+00:00,0.89,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_697d1f3ebe80,203.0.113.117,AE,AE,travel,wallet,approved,0.169,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_f61b170c7c29,2026-08-17T11:38:06+00:00,2.63,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_d6cea4ba6b34,sess_6590ffeb6bb1,203.0.113.118,DE,DE,financial_services,wallet,approved,0.1883,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_5512ca30ce68,2026-08-17T11:43:00.600000+00:00,0.65,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_6590ffeb6bb1,203.0.113.119,DE,DE,marketplace,wallet,approved,0.3443,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_72748c134961,2026-08-17T11:46:48+00:00,3.56,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_6590ffeb6bb1,203.0.113.120,IN,IN,marketplace,wallet,approved,0.2163,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_bc3f1aef0d0f,2026-08-17T11:50:35.400000+00:00,4.55,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_f297ae605337,203.0.113.121,DE,DE,electronics,wallet,approved,0.255,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_a9d76d1a646c,2026-08-17T11:56:41.400000+00:00,2.46,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_1202e8f32894,sess_f297ae605337,203.0.113.122,SG,SG,travel,wallet,approved,0.4473,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_556c44e4fcf8,2026-08-17T12:01:16.200000+00:00,1.69,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_f297ae605337,203.0.113.123,SG,SG,marketplace,wallet,approved,0.6402,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_bf5a66d7a63a,2026-08-17T12:05:48+00:00,3.7,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_c463b0025eda,203.0.113.124,IN,IN,financial_services,wallet,approved,0.3701,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_2710afc3d41f,2026-08-17T12:08:00+00:00,1.32,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_c463b0025eda,203.0.113.125,GB,GB,travel,wallet,approved,0.5068,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_34b5a9850306,2026-08-17T12:09:37.800000+00:00,7.68,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b238b99bce6,sess_c463b0025eda,203.0.113.126,DE,AE,marketplace,wallet,approved,0.2335,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_53e24fb51a9f,2026-08-17T12:12:58.200000+00:00,2.23,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_38cb38568ecc,203.0.113.127,GB,GB,travel,wallet,approved,0.08,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_1332d490c360,2026-08-17T12:14:28.200000+00:00,4.83,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_38cb38568ecc,203.0.113.128,US,SG,electronics,wallet,approved,0.4104,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_8884e9cce2bf,2026-08-17T12:17:31.200000+00:00,2.16,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_38cb38568ecc,203.0.113.129,IN,IN,travel,wallet,approved,0.1006,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_77447d3f1496,2026-08-17T12:24:20.400000+00:00,3.48,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_2ba2166f4a5d,sess_449276f87af5,203.0.113.130,SG,SG,retail,wallet,approved,0.5508,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_c3bceb7108e1,2026-08-17T12:27:16.200000+00:00,3.23,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_449276f87af5,203.0.113.131,IN,IN,digital_goods,wallet,approved,0.3481,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_fbc6541ff150,2026-08-17T12:28:45+00:00,6.99,SGD,mobile_app,wallet,purchase,declined,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_449276f87af5,203.0.113.132,SG,SG,travel,wallet,declined,0.437,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_dacab39bb4a9,2026-08-17T12:29:16.800000+00:00,7.07,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_dd69aa560d81,203.0.113.133,SG,SG,retail,wallet,approved,0.1143,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_03f6218cb7a6,2026-08-17T12:34:45+00:00,5.17,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_9d322e19f46c,sess_dd69aa560d81,203.0.113.134,GB,GB,electronics,wallet,approved,0.3493,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_46fe1d49f977,2026-08-17T12:36:13.800000+00:00,5.12,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_dd69aa560d81,203.0.113.135,SG,SG,marketplace,wallet,approved,0.2535,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_19f05e3b973e,2026-08-17T12:39:59.400000+00:00,7.74,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_d58ad95b1332,203.0.113.136,DE,DE,digital_goods,wallet,approved,0.5635,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_bd0481a4485f,2026-08-17T12:44:15.600000+00:00,6.1,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_d58ad95b1332,203.0.113.137,GB,GB,travel,wallet,approved,0.3666,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_da651a4b8d75,2026-08-17T12:50:46.200000+00:00,4.99,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_9e2cb8a1262a,sess_d58ad95b1332,203.0.113.138,AE,AE,retail,wallet,approved,0.5075,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_2720e2c73d5e,2026-08-17T12:52:03+00:00,1.44,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_bbb878ced039,203.0.113.139,IN,IN,marketplace,wallet,approved,0.4977,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_22c41d5aaaff,2026-08-17T12:54:55.800000+00:00,1.96,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_bbb878ced039,203.0.113.140,SG,SG,digital_goods,wallet,approved,0.5328,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_a8f6880b260b,2026-08-17T12:55:58.200000+00:00,5.22,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_bbb878ced039,203.0.113.141,US,US,financial_services,wallet,approved,0.5581,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_1793656646ba,2026-08-17T12:58:26.400000+00:00,5.37,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_f48b6d4fea2c,sess_f61b170c7c29,203.0.113.142,DE,DE,travel,wallet,approved,0.2571,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_195531f71274,2026-08-17T12:59:10.200000+00:00,7.45,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_f61b170c7c29,203.0.113.143,GB,GB,marketplace,wallet,approved,0.445,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_29ff129fff52,2026-08-17T13:02:12.600000+00:00,0.81,SGD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_f61b170c7c29,203.0.113.144,SG,SG,financial_services,wallet,approved,0.3902,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_23aade03ccf7,2026-08-17T13:04:58.800000+00:00,2.68,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_5512ca30ce68,203.0.113.145,US,US,digital_goods,wallet,approved,0.1212,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_4c8117d3e456,2026-08-17T13:07:47.400000+00:00,4.69,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_99aee5134c3d,sess_5512ca30ce68,203.0.113.146,SG,SG,financial_services,wallet,approved,0.3239,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_b2a54c251112,2026-08-17T13:34:05.400000+00:00,1.37,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_5512ca30ce68,203.0.113.147,IN,IN,financial_services,wallet,approved,0.3149,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_f4ec635a08eb,2026-08-17T13:43:03+00:00,3.01,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_72748c134961,203.0.113.148,IN,IN,digital_goods,wallet,approved,0.354,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_91f4cd69070a,2026-08-17T13:43:26.400000+00:00,2.39,INR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_72748c134961,203.0.113.149,AE,IN,gift_cards,wallet,approved,0.6222,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_e95e9cb9f476,2026-08-17T13:44:00+00:00,6.62,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_1b1c4a113f0f,sess_72748c134961,203.0.113.150,SG,SG,gift_cards,wallet,approved,0.2022,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_77d97bafbf33,2026-08-17T13:44:37.800000+00:00,3.27,EUR,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_bc3f1aef0d0f,203.0.113.151,IN,IN,digital_goods,wallet,approved,0.4485,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_24d1d77ac2be,2026-08-17T13:45:33.600000+00:00,3.49,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_bc3f1aef0d0f,203.0.113.152,AE,AE,financial_services,wallet,approved,0.366,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_a7746a328f01,2026-08-17T13:53:11.400000+00:00,1.15,GBP,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_6b1382b5c71b,sess_bc3f1aef0d0f,203.0.113.153,AE,AE,gift_cards,wallet,approved,0.3512,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
txn_3a83185058de,2026-08-17T13:55:23.400000+00:00,6.13,USD,mobile_app,wallet,purchase,approved,cust_ac3f42474cd5,merch_2e26ca13c1d3,dev_a1da6b07739b,sess_a9d76d1a646c,203.0.113.154,GB,GB,marketplace,wallet,approved,0.5159,1,cred_stuffing_001__evaluation_baseline,credential_based_fraud,credential_stuffing,scn_8f755b6f50b0,stealth_fraud
